-7.456854249492378983e+01,-2.545584412271570329e+01,3.655685424949238040e+02
-7.735285888853233871e+01,-2.465210637521107273e+01,3.636543307066672241e+02
-7.712775078664496675e+01,-2.465331527234521758e+01,3.637720514045059872e+02
-7.735285888853233871e+01,-2.465210637521107273e+01,3.636543307066672241e+02
-8.214214786713101546e+01,-2.284238387122921665e+01,3.618569516182918164e+02
-9.903538598384027125e+01,-2.106332589784659959e+01,3.537670655655552991e+02
-1.110841648424264321e+02,-1.755597832388690449e+01,3.469739836507478117e+02
-1.226388854474982111e+02,-1.363538756544778963e+01,3.390259888428921045e+02
-1.338667165680290623e+02,-9.668386497320643258e+00,3.305515631780995136e+02
-1.443313723583423496e+02,-4.892526086846130440e+00,3.203209866179063852e+02
-1.531687568945071121e+02,-7.502223355599664245e-01,3.105351850112225520e+02
-1.624816520524689167e+02,4.349845953222006401e+00,3.005286411172426142e+02
-1.704707839892734569e+02,9.479792249840388152e+00,2.890964064006843728e+02
-1.774078592858624006e+02,1.542331571245025401e+01,2.779339614058657162e+02
-1.826494057832174462e+02,2.161583433124410547e+01,2.666605655354896953e+02
-1.876501250268020726e+02,2.725740565438808716e+01,2.532854924968481498e+02
-1.919849520978437738e+02,3.328809112407789428e+01,2.413555495198704648e+02
-1.949518563208552564e+02,3.919521477991008140e+01,2.287682027333442534e+02
-1.968765416013490608e+02,4.494930578728418880e+01,2.163384029559996407e+02
-1.978547089496859712e+02,5.038930023687149173e+01,2.040528038922351470e+02
-1.984231266356531762e+02,5.544100350900760077e+01,1.922432461409196378e+02
-1.973544839551969687e+02,6.032076458549408926e+01,1.797852299578424891e+02
-1.961757085052356047e+02,6.534969915557229569e+01,1.677569437920513451e+02
-1.935783010044265211e+02,6.911341994927792598e+01,1.555131608074472638e+02
-1.905409336265384468e+02,7.400248465566457412e+01,1.445924528697984783e+02
-1.867995475555538292e+02,7.700995518814833929e+01,1.333150151896593343e+02
-1.826265201255567661e+02,8.049238908672180060e+01,1.222557004976166581e+02
-1.769925060931565213e+02,8.320836727714142000e+01,1.111778041884681727e+02
-1.719258877104526846e+02,8.559355826883162877e+01,1.013887377525386739e+02
-1.655593438646121456e+02,8.713368516100894112e+01,9.144210806364394273e+01
-1.594159360609265264e+02,8.934168777076722279e+01,8.207919286786518853e+01
-1.522310960986744703e+02,8.970521921253271103e+01,7.323568767522787937e+01
-1.449448957307006935e+02,8.971878358042842194e+01,6.475078018574330940e+01
-1.371284784605224161e+02,8.981794080308038986e+01,5.693832060745506851e+01
-1.340498485817702772e+02,8.908838395730748516e+01,5.441785504817821106e+01
-1.340498485817702772e+02,8.908838395730748516e+01,5.441785504817821106e+01
-1.338189369207267987e+02,8.892437687990664585e+01,5.404842631654697982e+01
-1.333482459980856163e+02,8.859006443231257322e+01,5.294276789260459282e+01
-1.331144246551015726e+02,8.842399072722793107e+01,5.257667698711385640e+01
