-2.846229246632479004e-01,2.385922620735043687e-01,3.966308668649571878e-01,-1.279566900293271914e-02,7.677401401759542665e-03,-7.933314781818179284e-02
-3.214474539350429261e-01,2.662106590273505269e-01,4.426615284547010809e-01,-1.279566900293271914e-02,2.303220420527862800e-02,-8.956968302052814579e-02
-3.567376278205132145e-01,2.968977667538461596e-01,4.917609008170940044e-01,-1.791393660410545152e-02,2.303220420527862800e-02,-9.468795062170087817e-02
-3.935621570923073520e-01,3.275848744803417922e-01,5.454633393384611395e-01,-1.279566900293271914e-02,2.815047180645180447e-02,-9.980621822287405465e-02
-4.288523309777776404e-01,3.552032714341879505e-01,5.945627117008545071e-01,-1.279566900293271914e-02,3.838700700879771333e-02,-1.151610210263926959e-01
-4.656768602495726661e-01,3.874247345470087645e-01,6.482651502222220863e-01,-1.279566900293271914e-02,4.350527460997044571e-02,-1.202792886275663164e-01
-5.055701002940171662e-01,4.196461976598291344e-01,6.988988779709401911e-01,-1.279566900293271914e-02,4.862354221114362218e-02,-1.202792886275663164e-01
-5.439289849521364850e-01,4.518676607726495043e-01,7.510669611059830331e-01,-1.279566900293271914e-02,5.886007741348997513e-02,-1.407523590322581342e-01
-5.807535142239315107e-01,4.810204131128203997e-01,8.032350442410254310e-01,-1.279566900293271914e-02,6.397834501466270751e-02,-1.458706266334308665e-01
-6.160436881094017991e-01,5.101731654529917392e-01,8.538687719897435358e-01,-1.279566900293271914e-02,6.909661261583588399e-02,-1.458706266334308665e-01
-6.528682173811968248e-01,5.377915624068374534e-01,9.060368551247863778e-01,-1.791393660410545152e-02,7.421488021700861637e-02,-1.561071618357767754e-01
-6.896927466529918505e-01,5.684786701333330861e-01,9.566705828735040384e-01,-1.279566900293271914e-02,7.933314781818179284e-02,-1.612254294369499519e-01
-7.265172759247859879e-01,5.976314224735039815e-01,1.001166889076922750e+00,-1.279566900293271914e-02,8.956968302052770170e-02,-1.612254294369499519e-01
-7.602730944239315392e-01,6.221811086547011094e-01,1.047197550666666643e+00,-1.279566900293271914e-02,8.956968302052770170e-02,-1.612254294369499519e-01
-7.894258467641028787e-01,6.497995056085468235e-01,1.097831278415385192e+00,-1.279566900293271914e-02,1.049244858240472311e-01,-1.765802322404694813e-01
-8.216473098769232486e-01,6.728148364034187701e-01,1.131587096914530299e+00,-1.279566900293271914e-02,1.049244858240472311e-01,-1.765802322404694813e-01
-8.492657068307694068e-01,6.988988779709401911e-01,1.174549047731623830e+00,-1.279566900293271914e-02,1.100427534252199635e-01,-1.765802322404694813e-01
-8.768841037846151210e-01,7.173111426068374818e-01,1.211373577003418411e+00,-1.279566900293271914e-02,1.151610210263931400e-01,-1.816984998416422137e-01
-9.029681453521369860e-01,7.372577626290599540e-01,1.251266817047863356e+00,-1.279566900293271914e-02,1.202792886275658724e-01,-2.021715702463340314e-01
-9.259834761470089326e-01,7.541356718786325075e-01,1.278885214001709514e+00,-1.279566900293271914e-02,1.253975562287390488e-01,-2.072898378475076520e-01
-9.459300961692305165e-01,7.710135811282050611e-01,1.304969255569230491e+00,-1.279566900293271914e-02,1.253975562287390488e-01,-2.226446406510262932e-01
-9.628080054188035142e-01,7.863571349914528774e-01,1.329518941750427174e+00,-7.677401401759542665e-03,1.305158238299117812e-01,-2.226446406510262932e-01
-9.766172038957265933e-01,7.970976226957264821e-01,1.349465561772649203e+00,-7.677401401759542665e-03,1.305158238299117812e-01,-2.226446406510262932e-01
-9.858233362136754607e-01,8.078381104000000867e-01,1.367877826408546937e+00,-7.677401401759542665e-03,1.356340914310849577e-01,-2.226446406510262932e-01
-9.950294685316238841e-01,8.124411765589742984e-01,1.378618314112820542e+00,-7.677401401759542665e-03,1.407523590322581342e-01,-2.226446406510262932e-01
-9.996325346905980958e-01,8.155098873316237729e-01,1.384755735658120379e+00,-7.677401401759542665e-03,1.356340914310849577e-01,-2.226446406510262932e-01
-1.002701245463248014e+00,8.155098873316237729e-01,1.390893157203418440e+00,-2.559133800586810281e-03,1.407523590322581342e-01,-2.226446406510262932e-01
-1.004235600849572752e+00,8.247160196495726403e-01,1.390893157203418440e+00,-2.559133800586810281e-03,1.407523590322581342e-01,-2.226446406510262932e-01
-1.005769956235897489e+00,8.508000612170940613e-01,1.377083958726495361e+00,1.279566900293271914e-02,1.305158238299117812e-01,-2.328811758533722021e-01
-1.004235600849572752e+00,8.845558797162400566e-01,1.370946537181197300e+00,1.279566900293271914e-02,1.049244858240472311e-01,-2.431177110557185550e-01
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01
-1.004235600849572752e+00,8.661436150803414336e-01,1.377083958726495361e+00,7.677401401759542665e-03,1.100427534252199635e-01,-2.379994434545453785e-01
-1.004235600849572752e+00,8.860902351025643497e-01,1.369412181794872119e+00,1.279566900293271914e-02,1.049244858240472311e-01,-2.431177110557185550e-01
-1.004235600849572752e+00,8.876245904888886429e-01,1.369412181794872119e+00,1.279566900293271914e-02,1.049244858240472311e-01,-2.431177110557185550e-01
-1.004235600849572752e+00,8.814871689435896940e-01,1.369412181794872119e+00,1.279566900293271914e-02,1.100427534252199635e-01,-2.431177110557185550e-01
-1.004235600849572752e+00,8.308534411948715892e-01,1.383221380271794310e+00,2.559133800586366192e-03,1.356340914310849577e-01,-2.379994434545453785e-01
-1.007304311622222226e+00,8.646092596940171404e-01,1.367877826408546937e+00,2.559133800586366192e-03,1.407523590322581342e-01,-2.431177110557185550e-01
-1.004235600849572752e+00,8.646092596940171404e-01,1.363274760249572282e+00,2.559133800586366192e-03,1.356340914310849577e-01,-2.431177110557185550e-01
-1.002701245463248014e+00,8.646092596940171404e-01,1.360206049476922807e+00,7.677401401759542665e-03,1.356340914310849577e-01,-2.482359786568912874e-01
-9.965638239179486213e-01,8.646092596940171404e-01,1.355602983317949040e+00,7.677401401759542665e-03,1.356340914310849577e-01,-2.533542462580649079e-01
-9.842889808273502794e-01,8.646092596940171404e-01,1.344862495613675435e+00,-1.279566900293271914e-02,1.356340914310849577e-01,-2.635907814604108168e-01
-9.689454269641024631e-01,8.630749043076919591e-01,1.324915875591453407e+00,-2.559133800586810281e-03,1.356340914310849577e-01,-2.584725138592376403e-01
-9.505331623282051723e-01,8.600061935350424847e-01,1.301900544796581016e+00,-7.677401401759542665e-03,1.202792886275658724e-01,-2.533542462580649079e-01
-9.229147653743590141e-01,8.492657058307688800e-01,1.275816503229059151e+00,-7.677401401759542665e-03,1.151610210263931400e-01,-2.482359786568912874e-01
-9.014337899658118047e-01,8.323877965811963264e-01,1.246663750888888700e+00,-7.677401401759542665e-03,1.100427534252199635e-01,-2.431177110557185550e-01
-8.753497483982908278e-01,8.047693996273506123e-01,1.209839221617094118e+00,-7.677401401759542665e-03,1.100427534252199635e-01,-2.277629082521994697e-01
-8.477313514444442255e-01,7.802197134461534844e-01,1.173014692345299537e+00,-7.677401401759542665e-03,1.049244858240472311e-01,-2.277629082521994697e-01
-8.185785991042737741e-01,7.556700272649572447e-01,1.133121452300854592e+00,-7.677401401759542665e-03,1.049244858240472311e-01,-2.277629082521994697e-01
-7.863571359914529602e-01,7.280516303111110865e-01,1.090159501483760174e+00,-7.677401401759542665e-03,9.980621822287405465e-02,-2.175263730498535608e-01
-7.572043836512820647e-01,6.988988779709401911e-01,1.045663195280341462e+00,-7.677401401759542665e-03,9.468795062170087817e-02,-2.072898378475076520e-01
-7.219142097658122204e-01,6.712804810170940328e-01,1.002701244463247932e+00,-7.677401401759542665e-03,8.956968302052770170e-02,-2.021715702463340314e-01
-6.866240358803419319e-01,6.375246625179489257e-01,9.551362274871788571e-01,-2.559133800586810281e-03,8.956968302052770170e-02,-1.919350350439881225e-01
-6.513338619948716435e-01,6.099062655641027675e-01,9.075712105111106709e-01,-2.559133800586810281e-03,8.956968302052770170e-02,-1.868167674428153902e-01
-6.129749773367518806e-01,5.730817362923077418e-01,8.569374827623934543e-01,-7.677401401759542665e-03,8.956968302052770170e-02,-1.816984998416422137e-01
-5.792191588376067735e-01,5.393259177931626347e-01,8.063037550136753495e-01,-2.559133800586810281e-03,7.421488021700861637e-02,-1.612254294369499519e-01
-5.423946295658121919e-01,5.071044546803418207e-01,7.556700272649572447e-01,-2.559133800586810281e-03,7.421488021700861637e-02,-1.509888942346040430e-01
-5.040357449076924290e-01,4.748829915675214508e-01,7.019675887435896655e-01,-2.559133800586810281e-03,7.421488021700861637e-02,-1.356340914310849577e-01
-4.641425048632479289e-01,4.395928176820511624e-01,6.513338609948715607e-01,-2.559133800586810281e-03,6.397834501466270751e-02,-1.305158238299122253e-01
-4.273179755914529032e-01,4.043026437965813180e-01,6.022344886324786373e-01,-2.559133800586810281e-03,5.886007741348997513e-02,-1.151610210263926959e-01
-3.904934463196583216e-01,3.690124699111110296e-01,5.516007608837605325e-01,-2.559133800586810281e-03,5.886007741348997513e-02,-1.049244858240467870e-01
-3.536689170478632960e-01,3.383253621846153969e-01,4.994326777487176905e-01,2.559133800586366192e-03,5.886007741348997513e-02,-9.980621822287405465e-02
-3.199130985487181889e-01,3.015008329128203712e-01,4.472645946136748485e-01,2.559133800586366192e-03,6.397834501466270751e-02,-8.956968302052814579e-02
-2.815542138905984260e-01,2.692793698000000013e-01,4.012339330239313995e-01,-2.559133800586810281e-03,4.350527460997044571e-02,-7.933314781818179284e-02
-2.493327507777776120e-01,2.401266174598291059e-01,3.552032714341879505e-01,-2.559133800586810281e-03,4.350527460997044571e-02,-7.933314781818179284e-02
-2.155769322786325048e-01,2.094395097333334732e-01,3.107069652307687946e-01,-2.559133800586810281e-03,4.350527460997044571e-02,-6.397834501466270751e-02
-1.864241799384616094e-01,1.802867573931621337e-01,2.677450144136752641e-01,-2.559133800586810281e-03,3.326873940762453685e-02,-6.397834501466270751e-02
-1.572714275982907139e-01,1.542027158256411568e-01,2.263174189829060268e-01,-2.559133800586810281e-03,3.326873940762453685e-02,-5.374180981231679866e-02
-1.281186752581193744e-01,1.265843188717945544e-01,1.879585343247862639e-01,-2.559133800586810281e-03,3.326873940762453685e-02,-5.374180981231679866e-02
-1.051033444632478719e-01,1.051033434632477892e-01,1.542027158256411568e-01,-7.677401401759542665e-03,2.815047180645180447e-02,-4.862354221114362218e-02
-8.362236905470110671e-02,8.362236805470057988e-02,1.219812527128207869e-01,-1.279566900293271914e-02,2.303220420527862800e-02,-3.326873940762498094e-02
-6.674445980512810905e-02,6.367574803247855186e-02,9.282850037264944731e-02,-7.677401401759542665e-03,2.303220420527862800e-02,-3.326873940762498094e-02
-4.833219516923081827e-02,4.833219416923073553e-02,6.827881419145276354e-02,-7.677401401759542665e-03,2.815047180645180447e-02,-2.303220420527862800e-02
-3.298864130598300193e-02,3.298864030598291919e-02,4.833219416923073553e-02,-7.677401401759542665e-03,2.303220420527862800e-02,-2.303220420527862800e-02
-2.224815360170939726e-02,2.071379721538457730e-02,2.991992953333300065e-02,-1.279566900293271914e-02,2.303220420527862800e-02,-2.303220420527862800e-02
-1.457637667008526705e-02,1.304202028376044709e-02,1.764508644273510285e-02,-1.279566900293271914e-02,1.279566900293271914e-02,-1.279566900293271914e-02
-8.438955124786318152e-03,9.973309511110972636e-03,1.304202028376044709e-02,-1.279566900293271914e-02,1.279566900293271914e-02,-1.279566900293271914e-02
-6.904599738461580927e-03,8.438954124786679500e-03,6.904598738461498186e-03,-7.677401401759542665e-03,1.279566900293271914e-02,-1.279566900293271914e-02
-6.904599738461580927e-03,9.973309511110972636e-03,1.150766489743570986e-02,-1.279566900293271914e-02,1.279566900293271914e-02,-1.791393660410545152e-02
-6.904599738461580927e-03,9.973309511110972636e-03,1.457637567008518431e-02,-1.279566900293271914e-02,1.279566900293271914e-02,-1.791393660410545152e-02
-6.904599738461580927e-03,9.973309511110972636e-03,1.457637567008518431e-02,-1.279566900293271914e-02,1.279566900293271914e-02,-2.303220420527862800e-02
-6.904599738461580927e-03,9.973309511110972636e-03,2.301532579487286512e-03,-1.279566900293271914e-02,1.279566900293271914e-02,-1.791393660410545152e-02
-6.904599738461580927e-03,3.835887965812023737e-03,-8.438955124786318152e-03,-1.279566900293271914e-02,-2.559133800586810281e-03,-2.815047180645136038e-02
-6.904599738461580927e-03,-6.904599738461580927e-03,-2.531686437435887171e-02,-1.279566900293271914e-02,-2.303220420527862800e-02,-3.838700700879771333e-02
-6.904599738461580927e-03,-1.764508744273518559e-02,-4.679783978290608104e-02,-1.279566900293271914e-02,-3.838700700879771333e-02,-5.374180981231679866e-02
-6.904599738461580927e-03,-2.838557514700834616e-02,-7.134752596410276482e-02,-1.791393660410545152e-02,-6.909661261583543990e-02,-5.886007741348953104e-02
-6.904599738461580927e-03,-4.526348439658134382e-02,-9.743156753162374173e-02,-2.815047180645136038e-02,-8.956968302052814579e-02,-7.933314781818179284e-02
-6.904599738461580927e-03,-6.060703825982916015e-02,-1.265843198717946372e-01,-2.303220420527862800e-02,-1.305158238299122253e-01,-8.956968302052814579e-02
-6.904599738461580927e-03,-7.595059212307697649e-02,-1.572714275982907139e-01,-1.791393660410545152e-02,-1.458706266334308665e-01,-9.980621822287405465e-02
-6.904599738461580927e-03,-9.589721214529900450e-02,-1.894928907111115279e-01,-1.791393660410545152e-02,-1.816984998416422137e-01,-1.151610210263926959e-01
-6.904599738461580927e-03,-1.112407660085468208e-01,-2.278517753692308467e-01,-2.303220420527862800e-02,-2.226446406510262932e-01,-1.356340914310849577e-01
-6.904599738461580927e-03,-1.311873860307692929e-01,-2.646763046410254283e-01,-2.815047180645136038e-02,-2.635907814604108168e-01,-1.509888942346040430e-01
-6.904599738461580927e-03,-1.526683614393165023e-01,-3.045695446854703725e-01,-2.815047180645136038e-02,-3.045369222697948963e-01,-1.612254294369499519e-01
-6.904599738461580927e-03,-1.741493368478637116e-01,-3.490658508888890843e-01,-2.815047180645136038e-02,-3.454830630791789758e-01,-1.612254294369499519e-01
-5.370244352136843702e-03,-1.956303122564100327e-01,-3.920278017059826148e-01,-3.326873940762498094e-02,-3.966657390909089642e-01,-1.919350350439881225e-01
-6.904599738461580927e-03,-2.201799984376071606e-01,-4.380584632957265079e-01,-3.326873940762498094e-02,-4.324936122991203113e-01,-2.277629082521994697e-01
-6.904599738461580927e-03,-2.462640400051281375e-01,-4.932952572034188243e-01,-3.326873940762498094e-02,-4.990310911143693851e-01,-2.533542462580649079e-01
-6.904599738461580927e-03,-2.631419492547006911e-01,-5.316541418615385872e-01,-3.326873940762498094e-02,-5.246224291202348233e-01,-2.738273166627567257e-01
-6.904599738461580927e-03,-2.922947015948715865e-01,-5.792191588376067735e-01,-3.838700700879771333e-02,-5.860416403343107206e-01,-2.891821194662753669e-01
-6.904599738461580927e-03,-3.153100323897435331e-01,-6.313872419726496155e-01,-3.838700700879771333e-02,-6.372243163460411530e-01,-3.198917250733135376e-01
-6.904599738461580927e-03,-3.429284293435896913e-01,-6.881583912666666691e-01,-2.303220420527862800e-02,-6.935252599589440958e-01,-3.608378658826980612e-01
-6.904599738461580927e-03,-3.613406939794869821e-01,-7.249829205384616948e-01,-2.815047180645136038e-02,-7.293531331671554430e-01,-3.659561334838707936e-01
-6.904599738461580927e-03,-3.889590909333335844e-01,-7.771510036735040927e-01,-3.326873940762498094e-02,-7.856540767800588299e-01,-3.966657390909089642e-01
-6.904599738461580927e-03,-4.119744217282050869e-01,-8.293190868085469347e-01,-3.326873940762498094e-02,-8.368367527917888182e-01,-4.222570770967739584e-01
-6.904599738461580927e-03,-4.380584632957265079e-01,-8.738153930119660906e-01,-3.326873940762498094e-02,-8.829011612023460742e-01,-4.376118799002934878e-01
-6.904599738461580927e-03,-4.610737940905980103e-01,-9.244491207606841954e-01,-2.815047180645136038e-02,-9.340838372140760626e-01,-4.734397531085043909e-01
-6.904599738461580927e-03,-4.871578356581198754e-01,-9.720141377367523816e-01,-2.815047180645136038e-02,-9.903847808269794495e-01,-4.939128235131966527e-01
-6.904599738461580927e-03,-5.086388110666670848e-01,-1.021113510099145305e+00,-2.815047180645136038e-02,-1.031330921636363751e+00,-5.143858939178889145e-01
-6.904599738461580927e-03,-5.331884972478633244e-01,-1.067144171688888754e+00,-2.815047180645136038e-02,-1.082513597648093739e+00,-5.399772319237534646e-01
-6.904599738461580927e-03,-5.577381834290600082e-01,-1.113174833278632203e+00,-2.303220420527862800e-02,-1.128578006058650995e+00,-5.553320347272729940e-01
-6.904599738461580927e-03,-5.776848034512820362e-01,-1.154602428709401885e+00,-2.303220420527862800e-02,-1.179760682070381206e+00,-5.706868375307920793e-01
-6.904599738461580927e-03,-5.976314234735040642e-01,-1.200633090299145334e+00,-2.303220420527862800e-02,-1.225825090480938462e+00,-5.962781755366566294e-01
-6.904599738461580927e-03,-6.191123988820512736e-01,-1.240526330343589612e+00,-2.303220420527862800e-02,-1.266771231290322763e+00,-6.116329783401761588e-01
-6.904599738461580927e-03,-6.375246635179490085e-01,-1.281953925774359071e+00,-2.303220420527862800e-02,-1.307717372099706843e+00,-6.218695135425220677e-01
-6.904599738461580927e-03,-6.559369281538462992e-01,-1.315709744273504178e+00,-1.791393660410545152e-02,-1.353781780510264099e+00,-6.474608515483870619e-01
-6.904599738461580927e-03,-6.728148374034188528e-01,-1.354068628931623941e+00,-2.303220420527862800e-02,-1.389609653718475002e+00,-6.525791191495602384e-01
-6.904599738461580927e-03,-6.881583912666666691e-01,-1.383221381271794836e+00,-2.303220420527862800e-02,-1.415200991724340218e+00,-6.884069923577711414e-01
-6.904599738461580927e-03,-7.050363005162396668e-01,-1.415442844384615650e+00,-1.791393660410545152e-02,-1.451028864932551343e+00,-7.088800627624634032e-01
-5.370244352136843702e-03,-7.219142097658122204e-01,-1.455336084429059929e+00,-1.791393660410545152e-02,-1.481738470539589514e+00,-7.293531331671554430e-01
-5.370244352136843702e-03,-7.280516313111111693e-01,-1.476817059837606916e+00,-1.791393660410545152e-02,-1.481738470539589514e+00,-7.395896683695015739e-01
-6.904599738461580927e-03,-7.372577636290600367e-01,-1.492160613700854732e+00,-1.279566900293271914e-02,-1.517566343747800639e+00,-7.549444711730204371e-01
-6.904599738461580927e-03,-7.464638959470084600e-01,-1.513641589109401719e+00,-1.791393660410545152e-02,-1.558512484557184719e+00,-7.498262035718474827e-01
-6.904599738461580927e-03,-7.572043836512820647e-01,-1.530519498358974495e+00,-1.279566900293271914e-02,-1.573867287360703804e+00,-7.600627387741933916e-01
-5.370244352136843702e-03,-7.633418051965810136e-01,-1.545863052222222311e+00,-1.279566900293271914e-02,-1.584103822563049713e+00,-7.805358091788856534e-01
-5.370244352136843702e-03,-7.664105159692309321e-01,-1.558137895312820431e+00,-1.279566900293271914e-02,-1.589222090164222889e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.694792267418804066e-01,-1.565809672244444561e+00,-1.279566900293271914e-02,-1.604576892967741975e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.694792267418804066e-01,-1.565809672244444561e+00,-1.279566900293271914e-02,-1.604576892967741975e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.679448713555556694e-01,-1.567344027630769299e+00,-1.279566900293271914e-02,-1.594340357765396066e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.694792267418804066e-01,-1.567344027630769299e+00,-1.279566900293271914e-02,-1.604576892967741975e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.863571359914529602e-01,-1.575015804562393207e+00,-1.279566900293271914e-02,-1.609695160568915151e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.510669621059831158e-01,-1.573481449176068470e+00,-7.677401401759542665e-03,-1.635286498574780145e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-6.912271020393165877e-01,-1.564275316858119824e+00,-1.279566900293271914e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-5.370244352136843702e-03,-6.912271020393165877e-01,-1.564275316858119824e+00,-1.791393660410545152e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.576550159948717944e+00,-1.279566900293271914e-02,-1.717178780193548526e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.576550159948717944e+00,-1.279566900293271914e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.576550159948717944e+00,-1.279566900293271914e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-5.370244352136843702e-03,-7.096393666752134344e-01,-1.571947093789743732e+00,-1.279566900293271914e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.559672250699145390e+00,-1.279566900293271914e-02,-1.712060512592375350e+00,-7.856540767800588299e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.542794341449572615e+00,-7.677401401759542665e-03,-1.696705709788856264e+00,-7.754175415777126990e-01
-6.904599738461580927e-03,-7.096393666752134344e-01,-1.522847721427350587e+00,-7.677401401759542665e-03,-1.676232639384164225e+00,-7.754175415777126990e-01
-5.370244352136843702e-03,-6.988988789709402738e-01,-1.502901101405128337e+00,-7.677401401759542665e-03,-1.655759568979472185e+00,-7.549444711730204371e-01
-6.904599738461580927e-03,-6.881583912666666691e-01,-1.481420125996581350e+00,-7.677401401759542665e-03,-1.625049963372434014e+00,-7.498262035718474827e-01
