-7.798993979004320920e+01,-2.244484377392316787e+01,3.633978640012576307e+02
-7.809616738150772619e+01,-2.269931328567231787e+01,3.633706515552422616e+02
-7.787149365052263761e+01,-2.270051985010615070e+01,3.634895291601674785e+02
-7.620860085270466300e+01,-2.271831009306997373e+01,3.648502895755302688e+02
-6.960256033793122299e+01,-2.278144979377296764e+01,3.693582256134927206e+02
-5.815788094022143184e+01,-2.265244756950136562e+01,3.751897763659145539e+02
-4.271708043320071368e+01,-2.204335237587443075e+01,3.814610688416719313e+02
-2.289887029801698759e+01,-2.152153420444797760e+01,3.883838926088789094e+02
2.403699198432612150e+00,-2.132520575553800057e+01,3.938284795073074065e+02
3.148062809166962239e+01,-2.040966731975519366e+01,3.959756501304601102e+02
6.214486830669131479e+01,-1.998606168656135296e+01,3.939034869480105954e+02
9.808926206965276151e+01,-2.017886222885936220e+01,3.859659291429231871e+02
1.365255112608198260e+02,-1.905296175200574282e+01,3.693852230866496029e+02
1.708019304709650328e+02,-1.776761548323520046e+01,3.456673681549460184e+02
1.995325260853076372e+02,-1.681136770068334485e+01,3.159270618900083605e+02
2.227643854617436432e+02,-1.611961153557922088e+01,2.790485850254633533e+02
2.378385497590135458e+02,-1.502270410612151075e+01,2.385115409433757918e+02
2.436206012687430871e+02,-1.416416159004815789e+01,1.954594966424445204e+02
2.403164156556531736e+02,-1.263238244400989529e+01,1.544051949034618190e+02
2.312114448622883742e+02,-1.187424711278319833e+01,1.193827096887325752e+02
2.224244677913854389e+02,-9.693838065057537534e+00,9.346450193951397978e+01
2.108429297252556580e+02,-8.530260170904295336e+00,7.013633079881347498e+01
1.967619564211140641e+02,-7.365153025721932423e+00,4.889194214038251118e+01
1.846617363711043254e+02,-5.739176878662195946e+00,3.382785771840202926e+01
1.823131430654178473e+02,-4.910412635577723783e+00,3.090207803153174382e+01
1.825699282327675519e+02,-3.073098826471366785e+00,3.116140592570992851e+01
1.825890431964174354e+02,-2.520690985349294699e+00,3.115574272609030970e+01
1.824718377863849810e+02,-1.134629829699018932e+00,3.086503421218647247e+01
1.824698820698812369e+02,-1.414605031404610802e+00,3.086503421218647247e+01
1.822278754422023894e+02,-1.413305384185379099e+00,3.069249924864028856e+01
1.822278754422023894e+02,-1.413305384185379099e+00,3.069249924864028856e+01
1.822278754422023894e+02,-1.413305384185379099e+00,3.069249924864028856e+01
1.824718377863849810e+02,-1.134629829699018932e+00,3.086503421218647247e+01
1.826018269687558018e+02,-1.415313614564332134e+00,3.114511675912638111e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.828841132635336635e+02,-1.411546803579271536e+00,3.103827463291334254e+01
1.821987667746232944e+02,-1.269981489482247650e+00,3.849304905044719760e+01
1.820258114454313159e+02,-1.195365431852678739e+00,3.888338391147617301e+01
1.820258114454313159e+02,-1.195365431852678739e+00,3.888338391147617301e+01
1.844801298956837741e+02,-1.487847616331138711e+00,4.096691884525874627e+01
1.896542086432529857e+02,-1.510499766851751247e+00,4.740699946297672795e+01
1.980061916662465364e+02,-2.136450980778473063e+00,5.606890940491648223e+01
2.094291111032437982e+02,-2.966956158513435415e+00,6.946444958690727844e+01
2.202670704281625831e+02,-3.847006041884889704e+00,8.529733601296740630e+01
2.316121690151932739e+02,-4.703190256833912564e+00,1.076861764483263926e+02
2.412320492164067218e+02,-5.322967852106328834e+00,1.353557147736674153e+02
2.465990602558471778e+02,-5.918535211455418832e+00,1.665403428037957099e+02
2.460276962480424174e+02,-7.137627036310343343e+00,2.019564003061263406e+02
2.385007761178481758e+02,-8.506418993329866396e+00,2.395844711938794376e+02
2.226004461687591629e+02,-1.031555486520960940e+01,2.778545836260508963e+02
1.985981943136536643e+02,-1.116723854752240186e+01,3.125064795016238577e+02
1.657250826523393243e+02,-1.250123374067601922e+01,3.432113868950092410e+02
1.308311287837625514e+02,-1.409658729104085673e+01,3.645029053059068929e+02
9.126305486046373971e+01,-1.580423476220845913e+01,3.782796901244461765e+02
3.396286474156580937e+01,-1.756062919269655254e+01,3.834561760380572650e+02
4.738939133904764844e-01,-1.909488434199695206e+01,3.811037526877125288e+02
-2.765144066580896975e+01,-2.042401153733052155e+01,3.783557338557797038e+02
-5.426745154160630591e+01,-2.163363062760687328e+01,3.725215727262859673e+02
-7.495539277281260127e+01,-2.321664072146023727e+01,3.653310860583451358e+02
-7.665478350737291180e+01,-2.407892409518929355e+01,3.650400320389870785e+02
-7.553209977923130225e+01,-2.478080161593632269e+01,3.658596294722149764e+02
-7.573149592706880640e+01,-2.504315371122270761e+01,3.659243225645593043e+02
-7.595990923913240067e+01,-2.504192706413165226e+01,3.658089802860674240e+02
-7.595990923913240067e+01,-2.504192706413165226e+01,3.658089802860674240e+02
-7.595990923913240067e+01,-2.504192706413165226e+01,3.658089802860674240e+02
-7.618814530890054471e+01,-2.504070136888417863e+01,3.656932876712357370e+02
-7.618814530890054471e+01,-2.504070136888417863e+01,3.656932876712357370e+02
